id	version	source	line	object	variant	name	type	pattern	required	description
OAS-3.1.1-F0001	3.1.1	oas/3.1/3.1.1.md	324	OpenAPI Object	Fixed Fields	openapi	string	false	true	**REQUIRED**. This string MUST be the [version number](#versions) of the OpenAPI Specification that the OpenAPI Document uses. The `openapi` field SHOULD be used by tooling to interpret the OpenAPI Document. This is _not_ related to the API [`info.version`](#info-version) string.
OAS-3.1.1-F0002	3.1.1	oas/3.1/3.1.1.md	325	OpenAPI Object	Fixed Fields	info	Info Object	false	true	**REQUIRED**. Provides metadata about the API. The metadata MAY be used by tooling as required.
OAS-3.1.1-F0003	3.1.1	oas/3.1/3.1.1.md	326	OpenAPI Object	Fixed Fields	jsonSchemaDialect	string	false	false	The default value for the `$schema` keyword within [Schema Objects](#schema-object) contained within this OAS document. This MUST be in the form of a URI.
OAS-3.1.1-F0004	3.1.1	oas/3.1/3.1.1.md	327	OpenAPI Object	Fixed Fields	servers	[Server Object]	false	false	An array of Server Objects, which provide connectivity information to a target server. If the `servers` field is not provided, or is an empty array, the default value would be a [Server Object](#server-object) with a [url](#server-url) value of `/`.
OAS-3.1.1-F0005	3.1.1	oas/3.1/3.1.1.md	328	OpenAPI Object	Fixed Fields	paths	Paths Object	false	false	The available paths and operations for the API.
OAS-3.1.1-F0006	3.1.1	oas/3.1/3.1.1.md	329	OpenAPI Object	Fixed Fields	webhooks	Map[string, Path Item Object]	false	false	The incoming webhooks that MAY be received as part of this API and that the API consumer MAY choose to implement. Closely related to the `callbacks` feature, this section describes requests initiated other than by an API call, for example by an out of band registration. The key name is a unique string to refer to each webhook, while the (optionally referenced) Path Item Object describes a request that may be initiated by the API provider and the expected responses. An [example](https://learn.openapis.org/examples/v3.1/webhook-example.html) is available.
OAS-3.1.1-F0007	3.1.1	oas/3.1/3.1.1.md	330	OpenAPI Object	Fixed Fields	components	Components Object	false	false	An element to hold various Objects for the OpenAPI Description.
OAS-3.1.1-F0008	3.1.1	oas/3.1/3.1.1.md	331	OpenAPI Object	Fixed Fields	security	[Security Requirement Object]	false	false	A declaration of which security mechanisms can be used across the API. The list of values includes alternative Security Requirement Objects that can be used. Only one of the Security Requirement Objects need to be satisfied to authorize a request. Individual operations can override this definition. The list can be incomplete, up to being empty or absent. To make security explicitly optional, an empty security requirement (`{}`) can be included in the array.
OAS-3.1.1-F0009	3.1.1	oas/3.1/3.1.1.md	332	OpenAPI Object	Fixed Fields	tags	[Tag Object]	false	false	A list of tags used by the OpenAPI Description with additional metadata. The order of the tags can be used to reflect on their order by the parsing tools. Not all tags that are used by the [Operation Object](#operation-object) must be declared. The tags that are not declared MAY be organized randomly or based on the tools' logic. Each tag name in the list MUST be unique.
OAS-3.1.1-F0010	3.1.1	oas/3.1/3.1.1.md	333	OpenAPI Object	Fixed Fields	externalDocs	External Documentation Object	false	false	Additional external documentation.
OAS-3.1.1-F0011	3.1.1	oas/3.1/3.1.1.md	346	Info Object	Fixed Fields	title	string	false	true	**REQUIRED**. The title of the API.
OAS-3.1.1-F0012	3.1.1	oas/3.1/3.1.1.md	347	Info Object	Fixed Fields	summary	string	false	false	A short summary of the API.
OAS-3.1.1-F0013	3.1.1	oas/3.1/3.1.1.md	348	Info Object	Fixed Fields	description	string	false	false	A description of the API. [CommonMark syntax](https://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.1.1-F0014	3.1.1	oas/3.1/3.1.1.md	349	Info Object	Fixed Fields	termsOfService	string	false	false	A URI for the Terms of Service for the API. This MUST be in the form of a URI.
OAS-3.1.1-F0015	3.1.1	oas/3.1/3.1.1.md	350	Info Object	Fixed Fields	contact	Contact Object	false	false	The contact information for the exposed API.
OAS-3.1.1-F0016	3.1.1	oas/3.1/3.1.1.md	351	Info Object	Fixed Fields	license	License Object	false	false	The license information for the exposed API.
OAS-3.1.1-F0017	3.1.1	oas/3.1/3.1.1.md	352	Info Object	Fixed Fields	version	string	false	true	**REQUIRED**. The version of the OpenAPI Document (which is distinct from the [OpenAPI Specification version](#oas-version) or the version of the API being described or the version of the OpenAPI Description).
OAS-3.1.1-F0018	3.1.1	oas/3.1/3.1.1.md	400	Contact Object	Fixed Fields	name	string	false	false	The identifying name of the contact person/organization.
OAS-3.1.1-F0019	3.1.1	oas/3.1/3.1.1.md	401	Contact Object	Fixed Fields	url	string	false	false	The URI for the contact information. This MUST be in the form of a URI.
OAS-3.1.1-F0020	3.1.1	oas/3.1/3.1.1.md	402	Contact Object	Fixed Fields	email	string	false	false	The email address of the contact person/organization. This MUST be in the form of an email address.
OAS-3.1.1-F0021	3.1.1	oas/3.1/3.1.1.md	430	License Object	Fixed Fields	name	string	false	true	**REQUIRED**. The license name used for the API.
OAS-3.1.1-F0022	3.1.1	oas/3.1/3.1.1.md	431	License Object	Fixed Fields	identifier	string	false	false	An [SPDX](https://spdx.org/licenses/) license expression for the API. The `identifier` field is mutually exclusive of the `url` field.
OAS-3.1.1-F0023	3.1.1	oas/3.1/3.1.1.md	432	License Object	Fixed Fields	url	string	false	false	A URI for the license used for the API. This MUST be in the form of a URI. The `url` field is mutually exclusive of the `identifier` field.
OAS-3.1.1-F0024	3.1.1	oas/3.1/3.1.1.md	458	Server Object	Fixed Fields	url	string	false	true	**REQUIRED**. A URL to the target host. This URL supports Server Variables and MAY be relative, to indicate that the host location is relative to the location where the document containing the Server Object is being served. Variable substitutions will be made when a variable is named in `{`braces`}`.
OAS-3.1.1-F0025	3.1.1	oas/3.1/3.1.1.md	459	Server Object	Fixed Fields	description	string	false	false	An optional string describing the host designated by the URL. [CommonMark syntax](https://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.1.1-F0026	3.1.1	oas/3.1/3.1.1.md	460	Server Object	Fixed Fields	variables	Map[string, Server Variable Object]	false	false	A map between a variable name and its value. The value is used for substitution in the server's URL template.
OAS-3.1.1-F0027	3.1.1	oas/3.1/3.1.1.md	564	Server Variable Object	Fixed Fields	enum	[string]	false	false	An enumeration of string values to be used if the substitution options are from a limited set. The array MUST NOT be empty.
OAS-3.1.1-F0028	3.1.1	oas/3.1/3.1.1.md	565	Server Variable Object	Fixed Fields	default	string	false	true	**REQUIRED**. The default value to use for substitution, which SHALL be sent if an alternate value is _not_ supplied. If the [`enum`](#server-variable-enum) is defined, the value MUST exist in the enum's values. Note that this behavior is different from the [Schema Object](#schema-object)'s `default` keyword, which documents the receiver's behavior rather than inserting the value into the data.
OAS-3.1.1-F0029	3.1.1	oas/3.1/3.1.1.md	566	Server Variable Object	Fixed Fields	description	string	false	false	An optional description for the server variable. [CommonMark syntax](https://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.1.1-F0030	3.1.1	oas/3.1/3.1.1.md	579	Components Object	Fixed Fields	schemas	Map[string, Schema Object]	false	false	An object to hold reusable [Schema Objects](#schema-object).
OAS-3.1.1-F0031	3.1.1	oas/3.1/3.1.1.md	580	Components Object	Fixed Fields	responses	Map[string, Response Object | Reference Object]	false	false	An object to hold reusable [Response Objects](#response-object).
OAS-3.1.1-F0032	3.1.1	oas/3.1/3.1.1.md	581	Components Object	Fixed Fields	parameters	Map[string, Parameter Object | Reference Object]	false	false	An object to hold reusable [Parameter Objects](#parameter-object).
OAS-3.1.1-F0033	3.1.1	oas/3.1/3.1.1.md	582	Components Object	Fixed Fields	examples	Map[string, Example Object | Reference Object]	false	false	An object to hold reusable [Example Objects](#example-object).
OAS-3.1.1-F0034	3.1.1	oas/3.1/3.1.1.md	583	Components Object	Fixed Fields	requestBodies	Map[string, Request Body Object | Reference Object]	false	false	An object to hold reusable [Request Body Objects](#request-body-object).
OAS-3.1.1-F0035	3.1.1	oas/3.1/3.1.1.md	584	Components Object	Fixed Fields	headers	Map[string, Header Object | Reference Object]	false	false	An object to hold reusable [Header Objects](#header-object).
OAS-3.1.1-F0036	3.1.1	oas/3.1/3.1.1.md	585	Components Object	Fixed Fields	securitySchemes	Map[string, Security Scheme Object | Reference Object]	false	false	An object to hold reusable [Security Scheme Objects](#security-scheme-object).
OAS-3.1.1-F0037	3.1.1	oas/3.1/3.1.1.md	586	Components Object	Fixed Fields	links	Map[string, Link Object | Reference Object]	false	false	An object to hold reusable [Link Objects](#link-object).
OAS-3.1.1-F0038	3.1.1	oas/3.1/3.1.1.md	587	Components Object	Fixed Fields	callbacks	Map[string, Callback Object | Reference Object]	false	false	An object to hold reusable [Callback Objects](#callback-object).
OAS-3.1.1-F0039	3.1.1	oas/3.1/3.1.1.md	588	Components Object	Fixed Fields	pathItems	Map[string, Path Item Object]	false	false	An object to hold reusable [Path Item Objects](#path-item-object).
OAS-3.1.1-F0040	3.1.1	oas/3.1/3.1.1.md	787	Paths Object	Patterned Fields	/{path}	Path Item Object	true	false	A relative path to an individual endpoint. The field name MUST begin with a forward slash (`/`). The path is **appended** (no relative URL resolution) to the expanded URL from the [Server Object](#server-object)'s `url` field in order to construct the full URL. [Path templating](#path-templating) is allowed. When matching URLs, concrete (non-templated) paths would be matched before their templated counterparts. Templated paths with the same hierarchy but different templated names MUST NOT exist as they are identical. In case of ambiguous matching, it's up to the tooling to decide which one to use.
OAS-3.1.1-F0041	3.1.1	oas/3.1/3.1.1.md	866	Path Item Object	Fixed Fields	$ref	string	false	false	Allows for a referenced definition of this path item. The value MUST be in the form of a URI, and the referenced structure MUST be in the form of a [Path Item Object](#path-item-object). In case a Path Item Object field appears both in the defined object and the referenced object, the behavior is undefined. See the rules for resolving [Relative References](#relative-references-in-api-description-uris). <br><br>_**Note:** The behavior of `$ref` with adjacent properties is likely to change in future versions of this specification to bring it into closer alignment with the behavior of the [Reference Object](#reference-object)._
OAS-3.1.1-F0042	3.1.1	oas/3.1/3.1.1.md	867	Path Item Object	Fixed Fields	summary	string	false	false	An optional string summary, intended to apply to all operations in this path.
OAS-3.1.1-F0043	3.1.1	oas/3.1/3.1.1.md	868	Path Item Object	Fixed Fields	description	string	false	false	An optional string description, intended to apply to all operations in this path. [CommonMark syntax](https://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.1.1-F0044	3.1.1	oas/3.1/3.1.1.md	869	Path Item Object	Fixed Fields	get	Operation Object	false	false	A definition of a GET operation on this path.
OAS-3.1.1-F0045	3.1.1	oas/3.1/3.1.1.md	870	Path Item Object	Fixed Fields	put	Operation Object	false	false	A definition of a PUT operation on this path.
OAS-3.1.1-F0046	3.1.1	oas/3.1/3.1.1.md	871	Path Item Object	Fixed Fields	post	Operation Object	false	false	A definition of a POST operation on this path.
